unidade,nome_unidade_norm,demanda_2026_ppml,demanda_2026_persistencia,demanda_2026_ppml_historico,limite_p025_condicional,limite_p975_condicional,codigo_unidade,interesse_bruto_2025,status_em_2025,tipo_oferta,tipo_unidade,cre,microarea,bairro,latitude,longitude,matriculas_total,fila_total,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,tem_contexto_creche_2025
10001,CP ESCOLA COMUNITARIA JARDIM DE INFANCIA TIA ANASTACIA,30.800761192449485,30.85536202628858,46.537642431245175,18.134276536031702,46.63985759514465,10001,116,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.96921,-43.66113,137.0,0.0,119.6119528867241,143.41539038778183,115.2001731619435,True
03027,CP CENTRO CULTURAL EDUCAR - UNIDADE IV,30.766537525450058,29.618908303429233,55.062223983601655,16.698228425583206,48.376298546656166,3027,239,continuante,Parceira,Creche Parceira,3.0,3.4,MÉIER,-22.89738946,-43.27465889,227.0,0.0,240.5353107118248,289.58876905225185,231.7057326192593,True
0103601,CM ESPACO LIVRE DA CRIANCA,30.756211938165514,21.430186719295257,19.175118086080936,16.718579173771257,48.39896219615536,103601,51,continuante,Pública,Creche,1.0,1.9,Estácio,-22.916117,-43.203354,63.0,0.0,46.05209634342867,56.07909495932496,41.25823588466536,True
0312803,EDI PROFESSORA LUIZA HELENA MAIA MEDEIROS,30.699520809177066,32.64958907120569,30.716292170793473,17.539108568024304,47.20934022116421,312803,70,continuante,Pública,EDI,3.0,3.2,Inhaúma,-22.865266,-43.275281,53.0,1.0,97.2900898583293,124.1094724509651,87.15529050505194,True
02036,CP CRECHE BERCARIO MARIA HELENA DA ROCINHA,30.630437490667024,35.52039702450184,14.958421487698738,17.420377961077218,47.14446936357343,2036,177,continuante,Parceira,Creche Parceira,2.0,2.6,ROCINHA,-22.99190871,-43.2508208,86.0,25.0,160.62044514490344,193.0591793681679,154.7104357442195,True
0430607,CM PROFESSOR PAULO FREIRE,30.599089228649103,28.306015804160793,37.148098315046425,17.581571125829058,46.886209591435666,430607,78,continuante,Pública,Creche,4.0,4.8,Bonsucesso,-22.859501,-43.24005,51.0,5.0,74.91287187971731,87.3362954284569,67.11062888360321,True
0716806,EDI PROFESSORA EDILIA COELHO GARCIA,30.418068729682286,24.161143205034662,226.47425279334672,17.5276464687155,46.5646307108142,716806,256,continuante,Pública,EDI,7.0,7.4,Taquara,-22.912042,-43.419526,73.0,87.0,333.4092674716959,285.911451350001,298.66183891340233,True
02005,CP ESCOLA COMUNITARIA DO CANTAGALO,30.255048675364904,26.25256380287763,19.010955401124676,16.340797328333462,47.69121069508312,2005,61,continuante,Parceira,Creche Parceira,2.0,2.3,COPACABANA,-22.98210005,-43.19621238,72.0,0.0,74.95741037392285,89.17495427958231,72.17718133528065,True
1120604,CM MARIA ARMINDA F. SOUZA AGUIAR,30.181244663270313,28.031466334176113,46.00479253094508,15.955467604723323,48.1345848834089,1120604,194,continuante,Pública,Creche,11.0,11.5,Ilha do Governador,-22.786565,-43.186716,101.0,0.0,237.89952067320684,239.94498007186584,213.1078553524788,True
0328601,CM GERALDA DE JESUS ALEIXO,30.012730460056986,21.35689490204298,56.540275722598835,15.862578672837511,47.57043630741533,328601,105,continuante,Pública,Creche,3.0,3.12,Jacarezinho,-22.885812,-43.254144,77.0,3.0,124.08896697473304,116.75483704646346,111.16070409846331,True
0625813,EDI PROFESSORA GRACILIA ROSA DE BELEM MAYOR,29.903836814468804,22.69712382481727,10.17531836899976,17.188083251827805,45.820352077370124,625813,22,continuante,Pública,EDI,6.0,6.5,Pavuna,-22.812382,-43.364913,21.0,0.0,132.37799988870083,32.17652989469465,118.58570384334548,True
1019613,CM DJANIRA MARIA RAMOS,29.597006842892874,29.033962265866734,66.28940177600478,17.54367300599211,44.67313276767123,1019613,128,continuante,Pública,Creche,10.0,10.17,Paciência,-22.926768,-43.641091,75.0,1.0,95.52755233989208,102.04556623746018,85.57647644688778,True
0312810,EDI MARIA MAZZETTI,29.533646393750047,25.19666010918698,48.69199347896533,16.33582049539617,46.02475378547806,312810,55,continuante,Pública,EDI,3.0,3.17,Tomás Coelho,-22.862818,-43.306177,45.0,4.0,78.78800167495706,84.5783071517688,70.58182310993331,True
08022,CP ASSOCIACAO CRECHE ESPERANCA - MAGALHAES BASTOS,29.443929421884636,22.82899743463006,61.83716633013801,15.1997210316338,47.68810922704928,8022,146,continuante,,,,,,,,,,167.46290335891553,201.33314419823225,161.3029117467172,False
0313804,EDI GEORGE BERNANOS,29.193949240834066,24.80821330931404,73.54808626404383,15.633380595165207,46.11855394768269,313804,84,continuante,Pública,EDI,3.0,3.1,Cachambi,-22.892515,-43.276286,46.0,10.0,120.0330131938153,124.1094724509651,107.52753525586206,True
1019828,EDI MEDALHISTA OLIMPICO ERLON DE SOUZA SILVA,29.17705574763533,30.10651798009653,36.36235617834194,17.37725458093666,43.93391034502464,1019828,171,continuante,Pública,EDI,10.0,10.15,Santa Cruz,-22.934045,-43.659561,120.0,0.0,196.77567548016444,194.8978382192933,176.27068482736692,True
08003,CP CRECHE CRIANCA JABOUR,29.161338361248234,26.04507579738293,18.0507843519592,16.99223438601546,45.29041600648927,8003,164,continuante,Parceira,Creche Parceira,8.0,8.8,JABOUR,-22.87855,-43.49396,77.0,15.0,156.0598386319516,187.54320281479167,150.31644686154513,True
09002,CP CRECHE SAGRADA FAMILIA,29.001424285930543,24.841020967122958,7.3554473367395525,17.17431731261021,43.792786644171485,9002,40,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.90369,-43.53572,34.0,0.0,75.71208666111399,90.09428370514502,72.90428180639289,True
0411802,EDI JOEL LUIZ DE AZEVEDO BASTOS,28.950188117325236,26.561412207314323,50.28248638895022,16.39280819586766,44.696597813741676,411802,51,continuante,Pública,EDI,4.0,4.19,Penha,-22.846748,-43.297816,97.0,0.0,95.52755233989208,105.722883939711,85.57647644688778,True
0918605,CM SEMPRE VIDA PROFESSORA EUGENIA MARIA VELOSO MARCHESE,28.92979405021005,23.72261730147771,58.444294036348616,17.082724381777,43.76397565626849,918605,99,continuante,Pública,Creche,9.0,9.9,Inhoaíba,-22.896822,-43.592565,82.0,0.0,127.26337122416794,120.43215474871428,114.00421444372354,True
02057,CP CENTRO EDUCACIONAL ESPERANCA,28.79939737654292,22.945667436773874,21.415114914881126,15.72952926108912,45.1915932307616,2057,37,continuante,Parceira,Creche Parceira,2.0,2.11,ALTO DA BOA VISTA,-22.94728841,-43.24453566,50.0,0.0,28.52623162430274,32.17652989469465,27.443155920547635,True
0724805,EDI TRISTAO DE ATHAYDE,28.736487967962418,25.376961015537184,43.228509406588444,15.897102041159698,44.79276663892982,724805,100,continuante,Pública,EDI,7.0,7.22,Barra da Tijuca,-23.002962,-43.375805,66.0,0.0,135.9055402909092,153.52801406897163,121.74554005292396,True
0918609,CM ADELIA VIEIRA,28.574384074016248,24.289542959221492,46.578645737115195,17.005467659614975,43.05404202916711,918609,123,continuante,Pública,Creche,9.0,9.9,Inhoaíba - Campo Grande,-22.888013,-43.587225,55.0,8.0,187.0697190850848,213.2844267305474,167.57645954774756,True
10040,CP CICIM I,28.507169159972413,26.537467972261616,67.8367248939555,16.495974141712896,43.5364626862146,10040,219,continuante,Parceira,Creche Parceira,10.0,10.9,SEPETIBA,-23.00534,-43.62616,200.0,6.0,167.46290335891553,201.33314419823225,161.3029117467172,True
05009,CP ASSOCIACAO CRECHE ESPERANCA - IRAJA,28.361250409539164,22.065297980656915,51.74821936848286,14.627632206220866,45.939526575030925,5009,249,continuante,,,,,,,,,,295.40833618414075,355.78048769276654,284.5740833371368,False
10024,CP CRECHE COMUNITARIA MUNDO ENCANTADO DA CRIANCA,28.142140925421668,29.080694526133932,65.2274173979802,16.70803840796081,42.446289175891984,10024,170,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.90224,-43.72044,140.0,14.0,165.9422028700973,199.49448534710683,159.83776841614713,True
0817809,EDI REPUBLICA ARABE UNIDA,27.905032418162502,25.721556081992738,39.05390024152932,16.487290449329073,42.195149722395406,817809,64,continuante,Pública,EDI,8.0,8.8,Bangu,-22.875856,-43.468583,32.0,0.0,67.51673756695767,53.32110668263685,60.48545209084057,True
0817802,EDI PROFESSOR REINALDO JOSE DE ARAGAO BARBOSA,27.897240552872017,22.791901375118204,39.21298752687794,16.47340829081705,42.214322073048415,817802,145,continuante,Pública,EDI,8.0,8.25,Bangu,-22.849625,-43.464005,119.0,0.0,177.71731738184093,198.5751559215441,159.19893502375535,True
10080,CP ASSOCIACAO CENTRO EDUCACIONAL REBRAL XII (GUARATIBA),27.518695060309405,28.574251794135776,25.377702666662138,15.292690097937529,42.71407243468832,10080,154,continuante,Parceira,Creche Parceira,10.0,10.27,PEDRA DE GUARATIBA,-22.98236646,-43.65473281,117.0,5.0,87.79955681618333,104.80355451414827,84.55008992024105,True
0716610,CM TIA MALU,26.757157262300282,23.876832222149204,85.93342158922721,15.50592397554376,40.86740439805459,716610,250,continuante,Pública,Creche,7.0,7.8,Taquara,-22.918418,-43.410069,63.0,33.0,275.146769460518,341.07121688376327,246.4725184594635,True
0431606,CM VISCONDE DE SABUGOSA,26.734506184575167,24.15444188473286,82.0710786090156,15.205113269332355,41.163740022613496,431606,61,continuante,Pública,Creche,4.0,4.25,Jardim América,-22.804345,-43.331531,105.0,0.0,71.3905812925086,73.54635404501634,63.9554945346263,True
0430806,EDI CLEIA SANTOS DE OLIVEIRA,26.557312059943555,24.448375163981886,58.59374086313177,15.175051803057112,40.80293086999033,430806,74,continuante,Pública,EDI,4.0,4.7,Bonsucesso,-22.854283,-43.241914,67.0,4.0,180.5406170135053,205.01046190048305,161.72793909120486,True
0514603,CM AMALIA FERNANDEZ CONDE,26.462145092032515,23.882710071147326,44.23046158464999,15.168755603869993,40.599149014128315,514603,110,continuante,Pública,Creche,5.0,5.3,Irajá,-22.821755,-43.321511,45.0,0.0,197.65806498739417,150.7700257922835,177.0610956666896,True
0817618,CM JANETE CLAIR,26.36757882036443,24.100079633798085,93.46294689635295,15.372521370709528,40.1593705445711,817618,170,continuante,Pública,Creche,8.0,8.13,Santíssimo,-22.877426,-43.499731,176.0,0.0,172.77668986044927,210.52643845385927,154.77330942317303,True
1120804,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,26.3405419570649,24.613738264230317,24.71238132785566,13.900961182350365,42.046175904497694,1120804,178,continuante,Pública,EDI,11.0,11.5,Ilha do Governador,-22.787578,-43.175142,103.0,3.0,230.3095170848703,225.23570926286257,206.3090199412329,True
0208803,EDI BOREL,26.23700488544622,18.367433948729342,63.11777369043797,14.7827079216441,40.5620230678974,208803,58,continuante,Pública,EDI,2.0,2.11,Tijuca,-22.940985,-43.25352,73.0,0.0,86.40575676823538,88.25562485401962,78.57641009543144,True
0817202,CIEP AMILCAR CABRAL,26.044282802219172,21.55745530000621,77.71669339839346,15.35976771162547,39.436288631784805,817202,145,continuante,Pública,CIEP,8.0,8.9,Bangu,-22.894122,-43.472616,96.0,0.0,136.96383429460548,180.18856741029003,122.69351947231684,True
0515601,CM OLGA BENARIO,25.70164763165813,23.21955957795817,41.948053235475555,14.367346005941721,39.99709693532776,515601,102,continuante,Pública,Creche,5.0,5.1,Rocha Miranda,-22.853399,-43.339342,44.0,0.0,130.0851893589384,93.77160140739583,116.53189157215736,True
0206603,CM JACO INACIO GOMES,25.66828793603829,17.707942815618267,62.93213761299608,12.180556494958832,42.663558555516744,206603,88,continuante,Pública,Creche,2.0,2.1,São Conrado,-22.994354,-43.270922,64.0,0.0,165.18968356691778,111.23886049308722,147.97715867424148,True
0918811,EDI ISABEL,25.09467937057437,20.56674703397128,13.91992947201178,14.79060711454442,38.004067196574944,918811,14,continuante,Pública,EDI,9.0,9.14,Inhoaíba,-22.910324,-43.585815,21.0,0.0,21.8475706258782,31.25720046913195,19.5767094581534,True
0625807,EDI FROTA PESSOA,24.84795297454332,20.019194132564827,37.655367692952744,14.158305481274725,38.249100658354294,625807,49,continuante,Pública,EDI,6.0,6.8,Costa Barros,-22.823909,-43.373274,46.0,0.0,47.45841502904876,77.22367174726716,42.51796342994894,True
1019614,CM INSPETOR HERALDO CARVALHO DE SOUSA,24.841242192652135,21.410354019431523,176.06633792122213,14.687721591017848,37.541379541754054,1019614,240,continuante,Pública,Creche,10.0,10.1,Santa Cruz,-22.874263,-43.631461,152.0,95.0,195.5403382824675,246.3802860508048,175.16411691857584,True
0515610,CM SEMPRE VIDA PALMEIRINHA,24.806606606401683,24.244051596657094,26.608302768337662,13.964058590947738,38.42198877587315,515610,69,continuante,Pública,Creche,5.0,6.16,Honório Gurgel,-22.849063,-43.363966,39.0,0.0,95.70380247114042,91.93294255627043,85.73435461000419,True
0410602,CM DR. JUVENIL DE SOUZA LOPES,24.36593486547891,27.452956963114605,33.64102864541758,14.009883377549587,37.37576033202467,410602,27,continuante,Pública,Creche,4.0,4.12,Bonsucesso,-22.855554,-43.253675,14.0,0.0,99.22897184727682,14.70927080900327,88.89206721919201,True
10030,CP INSTITUTO AVELINO - GUARATIBA,24.363590702001247,21.595701442955416,15.243243477351703,14.40291848350324,36.81543770700566,10030,93,continuante,Parceira,Creche Parceira,10.0,10.28,PEDRA DE GUARATIBA,-22.97091,-43.65353,142.0,8.0,77.22174307072886,91.93294255627043,74.3587758124657,True
08027,CP CENTRO EDUCACIONAL MUNDO DA MONICA,24.30989535709064,20.137608153251165,9.052779851921443,14.320241225143704,36.82989246354934,8027,56,continuante,Parceira,Creche Parceira,8.0,8.8,BANGU,-22.89334,-43.46445,18.0,2.0,54.628857732052985,64.3530597893893,52.591490815597325,True
0209605,CM SAO SEBASTIAO - ARRELIA,24.14313766752555,21.416064372333032,32.99661332629844,13.536862013962017,37.49872530750943,209605,75,continuante,Pública,Creche,2.0,2.14,Andaraí,-22.936518,-43.261847,52.0,0.0,74.73674435314061,99.28757796077208,66.95286052604136,True
0206601,CM DOUTOR SOBRAL PINTO,23.987166829717545,22.75938416258115,46.22819942322386,13.331721812685505,37.35139428374297,206601,74,continuante,Pública,Creche,2.0,2.5,Vidigal,-22.996197,-43.245549,61.0,0.0,82.6637114182487,33.095859320257354,74.05353673559928,True
0102802,EDI CAMPOS SALLES,23.901937595353424,17.737702120560968,18.29645724606454,12.781007499807346,37.78160626756298,102802,31,continuante,Pública,EDI,1.0,1.7,Centro,-22.908079,-43.186536,13.0,0.0,53.437474920273694,47.80513012926063,47.873780494379936,True
0515803,EDI PIO XII,23.69996584144124,27.832265581317134,38.37627048798268,12.97949723841416,37.335428628185504,515803,89,continuante,Pública,EDI,5.0,5.11,Rocha Miranda,-22.845923,-43.351168,25.0,9.0,96.58506525460696,81.82031887508069,86.52375628704218,True
1026811,EDI GERMANO THOME DE OLIVEIRA,23.470183965641745,23.206637996127206,61.96878449328851,13.863436009543882,35.47460325968636,1026811,43,continuante,Pública,EDI,10.0,10.27,Guaratiba,-22.986274,-43.628916,47.0,0.0,183.8933613648209,132.38343728102942,164.73119952837175,True
02032,CP PATRONATO OPERARIO DA GAVEA,23.45800807139986,19.140167827325275,26.756293937482695,11.279755279495317,39.05788340414233,2032,71,continuante,Parceira,Creche Parceira,2.0,2.4,GÁVEA,-22.96510697,-43.21660085,69.0,3.0,56.13084025698442,66.19171864051471,54.03858153715331,True
0817604,CM DRAMATURGO ALFREDO DE FREITAS DIAS GOMES,23.33482422521084,19.207656506074272,72.41379869498385,13.74754849381862,35.354237220960236,817604,156,continuante,Pública,Creche,8.0,8.26,Bangu,-22.843664,-43.467732,92.0,0.0,185.6579958646912,230.7516858162388,166.31189176627865,True
0817805,EDI RAFAEL PEREIRA DA SILVA,23.21957259252335,21.71003019532336,66.09492828901878,13.375104884512321,35.55782363466206,817805,106,continuante,Pública,EDI,8.0,8.25,Bangu,-22.857179,-43.453549,85.0,0.0,109.1009920548224,109.4002016419618,97.73504713232344,True
02052,CP CRECHE CASA SANTA MARTA,23.21146140786206,17.446287129585833,30.343608909776588,12.088632873275024,37.43021403674062,2052,137,continuante,Parceira,Creche Parceira,2.0,2.1,BOTAFOGO,-22.94853774,-43.19249665,89.0,2.0,135.54884581051442,162.72130832459865,130.55481113920737,True
08017,CP ASSOCIACAO CRECHE ESPERANCA - REALENGO,22.974488350513266,17.78196928703001,38.51557562402915,11.865865606198236,37.202671015579554,8017,232,continuante,,,,,,,,,,271.7771476408841,327.28127550032275,261.8062106973848,False
0918610,CM ESPERANCA DO AMANHA,22.867530680956786,20.46062739171691,25.51835653545313,13.5008964922344,34.57320423001552,918610,63,continuante,Pública,Creche,9.0,9.13,Cosmos,-22.903307,-43.618239,34.0,0.0,118.26963932720004,68.94970691720282,105.94797213135352,True
0209603,CM GALDINO MANOEL DA SILVA,22.783779063703694,19.297347925345136,21.001805033214524,12.680738964195282,35.527711792216756,209603,46,continuante,Pública,Creche,2.0,2.14,Andaraí - Jamelão,-22.933066,-43.260764,51.0,0.0,46.40365564721745,38.61183587363358,41.57314953211111,True
0515804,EDI FERNAO DIAS,22.388383911981965,28.371373857865,39.17969120386561,12.136155978804286,35.241603313405236,515804,85,continuante,Pública,EDI,5.0,5.14,Marechal Hermes,-22.857065,-43.373658,46.0,2.0,94.47006878198648,89.17495427958231,84.6292228994338,True
0918602,CM VITORIA DA PAZ,22.041349388713442,18.63338852246428,109.38633485498403,12.988022262213457,33.376240783714465,918602,126,continuante,Pública,Creche,9.0,9.22,Inhoaíba,-22.919706,-43.601994,118.0,0.0,229.42697511692927,121.35148417427698,205.5184725428284,True
0209803,EDI PROFESSORA SUELY DE PINHO CAVALCANTE,21.613302858069442,15.573949584756503,38.222344873764925,11.884379516677338,33.80330166691398,209803,34,continuante,Pública,EDI,2.0,2.17,Vila Isabel,-22.914416,-43.259923,55.0,0.0,99.22897184727674,52.401777257074144,88.89206721919201,True
0918821,EDI PROFESSORA ENYR PORTILHO DE AVELLAR,21.386433124184723,18.43996216938706,93.73982319587714,12.612875560538903,32.37217459832566,918821,169,continuante,Pública,EDI,9.0,9.1,Campo Grande,-22.859155,-43.536614,133.0,0.0,163.4253343522227,211.445767879422,146.39672196244447,True
0430605,CM NOVA HOLANDA,21.35316037055994,20.203878379651467,48.00417185602234,12.204911081800283,32.817271473371605,430605,73,continuante,Pública,Creche,4.0,4.7,Bonsucesso,-22.854467,-43.242888,45.0,6.0,79.4926346905816,127.7867901532159,71.21300661684866,True
06018,CP ASSOCIACAO CRECHE ESPERANCA - COELHO NETO,21.26484914217546,16.610676958711696,22.611237765602148,10.953758762419886,34.47668595604053,6018,181,continuante,,,,,,,,,,212.35643046899003,255.5735803064318,204.5563174054578,False
1019615,CM MARCOLINA,21.081703966875228,21.726238493232195,34.68604427381004,12.552620715068656,31.75033202378479,1019615,44,continuante,Pública,Creche,10.0,10.15,Santa Cruz,-22.929635,-43.662555,46.0,0.0,50.27167035888544,68.03037749164012,45.03797189698657,True
0817610,CM SEMPRE VIDA FAZENDA COQUEIROS,20.86057697669552,19.5669701523056,60.91812640279167,12.227931712147868,31.68763559790046,817610,128,continuante,Pública,Creche,8.0,8.22,Senador Camará,-22.869579,-43.502876,97.0,0.0,171.54156319116737,150.7700257922835,153.6669300826751,True
1019831,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,20.722939778576976,20.498832377419884,235.6560317441932,12.290497305944715,31.271638912402597,1019831,218,continuante,Pública,EDI,10.0,10.2,Santa Cruz,-22.882892,-43.660717,168.0,0.0,246.54889150899763,282.23413364775024,220.8556314786668,True
0430813,EDI ARMANDO DE SALLES OLIVEIRA,20.704840598368015,20.2808134165458,19.12185945627797,11.673624441128343,32.03553934524477,430813,82,continuante,Pública,EDI,4.0,4.11,Ramos,-22.841106,-43.250621,63.0,14.0,67.69280493805921,95.61026025852124,60.64316657444502,True
0918813,EDI PROFESSOR MARCO ALTINO DE OLIVEIRA,20.35983821678587,16.19641101207163,110.08559427951577,11.989797221497733,30.841978031302233,918813,184,continuante,Pública,EDI,9.0,9.1,Carobinha -Campo Grande,-22.847942,-43.527432,119.0,0.0,180.36415904904865,187.54320281479167,161.56987478074973,True
11010,CP CHALE SEMENTINHA (ILHA DO GOVERNADOR),20.346330829912155,16.09155742312648,22.601360569142468,10.441788289345244,33.05295854742083,11010,54,continuante,,,,,,,,,,163.6613153470296,196.73649707041872,157.64021075034677,False
1019821,EDI PROFESSORA SOLANGE INACIA DE SA DE LACERDA,20.164115749476196,21.186153371203936,145.15822412853527,12.004735561821128,30.369730353836232,1019821,120,continuante,Pública,EDI,10.0,10.7,Santa Cruz,-22.903523,-43.707845,100.0,0.0,186.1873904585549,148.9313669411581,166.78610323887685,True
07043,CP ESPACO DE EDUCACAO INFANTIL PEQUENO APRENDIZ,20.074472614091054,15.428824204417403,22.471141939099578,10.389552120015937,32.46798736408996,7043,286,continuante,Parceira,Creche Parceira,7.0,7.25,VARGEM PEQUENA,-22.98893,-43.44052,68.0,27.0,204.7434621986716,246.3802860508048,197.22147645901205,True
1019815,EDI JOAO CORREA,19.96373506698951,19.606490411654516,82.76035549715289,11.816441622493185,30.151093624868423,1019815,92,continuante,Pública,EDI,10.0,10.5,Paciência,-22.916108,-43.651918,47.0,0.0,105.57502543806068,92.85227198183313,94.5766204872744,True
0918603,CM SEMPRE VIDA ELZA RABELO DE ANDRADE,19.873374145929866,19.19761897799844,52.72819550800611,11.756106368233347,30.023619149402894,918603,98,continuante,Pública,Creche,9.0,9.23,Cosmos,-22.918605,-43.621346,58.0,0.0,96.93757597254788,92.85227198183313,86.83952197744486,True
11009,CP CRECHE COMUNITARIA IRMA MOROCHA (CCIM),19.74100617114756,17.483847030167325,10.60469432621478,10.326502225502296,31.612052428128592,11009,147,continuante,Parceira,Creche Parceira,11.0,11.1,FREGUESIA (ILHA DO GOV.),-22.78936,-43.17063,54.0,13.0,129.47576544649894,155.36667292009702,124.7036097513613,True
0101803,EDI ANTONIO RAPOSO TAVARES,19.522309298106958,14.453414488834706,24.723912352275303,9.582655114894703,32.623107068584,101803,38,continuante,Pública,EDI,1.0,1.6,Gamboa,-22.895647,-43.19424,32.0,0.0,47.634219877989175,52.401777257074144,42.675442817259885,True
0431607,CM ACAUA,19.362854837059338,19.667918201640187,16.382400095794427,10.89997671699252,29.957657037382177,431607,32,continuante,Pública,Creche,4.0,4.24,Vigário Geral,-22.801972,-43.304736,37.0,0.0,21.498059368136992,49.643788980386034,19.26362950133986,True
0312802,EDI LUCIA MARIA BATISTA DE ALBUQUERQUE,19.263852644535632,18.087154223523896,68.38230782327572,10.775984454204128,29.914736629198977,312802,76,continuante,Pública,EDI,3.0,3.24,Ramos,-22.866994,-43.269147,64.0,1.0,120.20935345065044,99.28757796077208,107.68549413899112,True
10005,CP CRECHE COMUNITARIA JARDIM PEDRA AZUL,19.165417181826058,16.717986573838413,9.220043168774305,10.99148267257288,29.35822818621739,10005,26,continuante,Parceira,Creche Parceira,10.0,10.27,PEDRA DE GUARATIBA,-22.98161,-43.62566,37.0,0.0,32.966356143963175,37.69250644807087,31.72087697508167,True
0918809,EDI CAMPO GRANDE,18.98635354526922,16.927997156687574,20.01194530393382,11.29862180498286,28.617318625412782,918809,39,continuante,Pública,EDI,9.0,9.18,Campo Grande,-22.909046,-43.559383,17.0,0.0,89.35933395072944,65.272389214952,80.05122097454117,True
1019627,CM VOVO BENTA,18.94209451653853,21.965651026683,50.59292183292344,11.152321851076017,28.68295160933807,1019627,104,continuante,Pública,Creche,10.0,10.2,Sepetiba,-22.956258,-43.691301,61.0,0.0,69.98182510492992,115.83550762090076,62.6935841303906,True
02045,CP CREI - CENTRO DE RECUPERACAO INFANTIL,18.863086439692882,13.37344719898178,14.533725816635819,9.159940165710479,31.06562401903537,2045,63,continuante,Parceira,Creche Parceira,2.0,2.4,IPANEMA,-22.9816337,-43.20474171,49.0,1.0,41.898165382714936,48.724459554823326,40.32611590153684,True
0514802,EDI LUXEMBURGO,18.83743394019175,17.324707659645036,43.631348295946026,10.675489698468589,29.063567587737676,514802,81,continuante,Pública,EDI,5.0,5.3,Irajá,-22.822981,-43.316319,43.0,0.0,67.51673756695767,92.85227198183313,60.48545209084051,True
02020,CP CASA ESPIRITA CRISTA MARIA DE NAZARE,18.801011429696334,24.845651305895018,27.939817952447065,10.782535524540034,28.81175470593754,2020,104,continuante,,,,,,,,,,114.30350519361473,136.98008440884294,110.08567241271032,False
02034,CP CENTRO SOCIAL DA MULHER UEGA,18.772810115437725,22.505118672458725,14.397901491761218,10.529690771188163,29.112507718380563,2034,76,continuante,Parceira,Creche Parceira,2.0,2.6,ROCINHA,-22.99192815,-43.25085578,77.0,0.0,71.9397658789469,85.4976365773315,69.26980252951967,True
0515046,EM ADELMAR TAVARES,18.719175396359535,19.53385795023575,29.259357859419314,9.687758470919007,30.07339409203956,515046,55,continuante,Pública,Escola,5.0,5.12,Cavalcante,-22.877798,-43.314848,45.0,0.0,51.85446121765092,65.272389214952,46.45577641605863,True
09003,CP CRECHE SAO JORGE,18.571872951512397,15.952149754738791,11.771847056880276,10.96761914388548,28.091468240828448,9003,47,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.92398,-43.52999,33.0,0.0,44.88688897493016,52.401777257074144,43.205587430474296,True
0918802,EDI PINTANDO O SETE,18.559190962040837,14.873606681098012,147.85270789413931,11.025633811530819,27.984280246550497,918802,198,continuante,Pública,EDI,9.0,9.6,Campo Grande,-22.881274,-43.613359,118.0,0.0,222.190267405188,238.10632122074043,199.0361060726933,True
0101602,CM VIRGINIA LEMOS,18.507020947301115,14.802415618181104,11.030207219661294,10.413272041020399,28.677493206368098,101602,58,continuante,Pública,Creche,1.0,1.1,Caju,-22.886423,-43.233212,58.0,0.0,60.65146965327913,61.5950715127012,54.3358048002554,True
0918820,EDI ALMO SATURNINO,18.474637949983975,15.722126582259024,24.795273878832184,10.981982125413094,27.853077627320808,918820,30,continuante,Pública,EDI,9.0,9.21,campo grande,-22.916753,-43.580605,41.0,0.0,61.70748121631553,58.83708323601308,55.28174004833593,True
0515021,EM MOZART LAGO,18.363167856499338,27.127568898211358,25.493351073959644,9.6387267284401,29.39311218844151,515021,71,continuante,Pública,Escola,5.0,5.17,Osvaldo Cruz,-22.872211,-43.350334,45.0,0.0,83.89700463045324,80.90098944951798,75.15827394840674,True
1019633,CM MERILUCE DE OLIVEIRA MULLER,18.08701404934051,18.597098036775854,56.8015585193491,10.744576555727875,27.27106079987054,1019633,44,continuante,Pública,Creche,10.0,10.21,Sepetiba,-22.946388,-43.681028,41.0,0.0,69.45356633082098,47.80513012926063,62.22038993572932,True
0918608,CM JARDIM MONTE SANTO,17.91399586428493,15.427306873922692,91.33987689447125,10.601661975237661,27.06526909863279,918608,125,continuante,Pública,Creche,9.0,9.16,Campo Grande,-22.912352,-43.532948,71.0,0.0,266.1434264629122,191.2205205170425,238.4076676348361,True
0410601,CM MANGUINHOS,17.376128932131415,15.835648833659242,8.966149020330137,9.704174120545764,26.99801274289355,410601,62,continuante,Pública,Creche,4.0,4.3,Manguinhos,-22.880445,-43.25004,42.0,2.0,90.94534423388866,56.07909495932496,81.47190868914704,True
0724806,EDI PROFESSORA RUTH CARDOSO,17.196220167049205,14.0411469683225,39.52963273168727,9.908858961334243,26.35298254475675,724806,93,continuante,Pública,EDI,7.0,7.29,Recreio dos Bandeirantes,-23.01423,-43.472804,70.0,2.0,168.18913970900678,161.80197889903596,150.66395704396828,True
0514501,CIEP DOM OSCAR ROMERO,16.92588929422576,20.02778160883086,23.527950292258723,9.263495558006944,26.466396498178025,514501,46,continuante,Pública,CIEP,5.0,5.4,Irajá,-22.834911,-43.330928,24.0,0.0,55.3725533077448,38.61183587363358,49.60715079407027,True
